Model name: 1605995180.9348865reward-med-game-score-10k
Extra information: reward = reward*game_score
Timestamp: 2020-11-21 22:46:23.049156
Game Rounds Score Epsilon ClearedLines
805 23 12 0.9195000000000089 0
806 16 5 0.9194000000000089 0
807 25 14 0.9193000000000089 0
808 17 6 0.9192000000000089 0
809 19 8 0.9191000000000089 0
810 16 5 0.9190000000000089 0
811 21 10 0.9189000000000089 0
812 20 9 0.9188000000000089 0
813 21 10 0.918700000000009 0
814 21 10 0.918600000000009 0
815 27 16 0.918500000000009 0
816 24 13 0.918400000000009 0
817 24 13 0.918300000000009 0
818 16 5 0.918200000000009 0
819 19 8 0.918100000000009 0
820 14 3 0.918000000000009 0
821 22 11 0.917900000000009 0
822 19 8 0.917800000000009 0
823 22 11 0.9177000000000091 0
824 21 10 0.9176000000000091 0
825 27 17 0.9175000000000091 1
826 21 10 0.9174000000000091 0
827 24 13 0.9173000000000091 0
828 20 9 0.9172000000000091 0
829 26 15 0.9171000000000091 0
830 17 6 0.9170000000000091 0
831 22 11 0.9169000000000092 0
832 27 16 0.9168000000000092 0
833 20 9 0.9167000000000092 0
834 24 13 0.9166000000000092 0
835 21 10 0.9165000000000092 0
836 15 4 0.9164000000000092 0
837 20 9 0.9163000000000092 0
838 21 10 0.9162000000000092 0
839 21 10 0.9161000000000092 0
840 24 13 0.9160000000000093 0
841 19 8 0.9159000000000093 0
842 23 12 0.9158000000000093 0
843 24 13 0.9157000000000093 0
844 23 12 0.9156000000000093 0
845 17 6 0.9155000000000093 0
846 21 10 0.9154000000000093 0
847 22 11 0.9153000000000093 0
848 19 8 0.9152000000000093 0
849 20 9 0.9151000000000094 0
850 22 11 0.9150000000000094 0
851 20 9 0.9149000000000094 0
852 15 4 0.9148000000000094 0
853 19 8 0.9147000000000094 0
854 23 12 0.9146000000000094 0
855 21 10 0.9145000000000094 0
856 20 9 0.9144000000000094 0
857 22 11 0.9143000000000094 0
858 24 13 0.9142000000000094 0
859 20 9 0.9141000000000095 0
860 23 12 0.9140000000000095 0
861 24 13 0.9139000000000095 0
862 20 9 0.9138000000000095 0
863 19 8 0.9137000000000095 0
864 30 20 0.9136000000000095 1
865 23 13 0.9135000000000095 1
866 23 13 0.9134000000000095 1
867 16 5 0.9133000000000095 0
868 23 13 0.9132000000000096 1
869 28 18 0.9131000000000096 1
870 20 9 0.9130000000000096 0
871 22 11 0.9129000000000096 0
872 21 10 0.9128000000000096 0
873 14 3 0.9127000000000096 0
874 24 13 0.9126000000000096 0
875 24 13 0.9125000000000096 0
876 19 8 0.9124000000000096 0
877 19 8 0.9123000000000097 0
878 16 5 0.9122000000000097 0
879 18 7 0.9121000000000097 0
880 24 13 0.9120000000000097 0
881 24 13 0.9119000000000097 0
882 18 7 0.9118000000000097 0
883 16 5 0.9117000000000097 0
884 17 6 0.9116000000000097 0
885 16 5 0.9115000000000097 0
886 21 10 0.9114000000000098 0
887 25 14 0.9113000000000098 0
888 14 3 0.9112000000000098 0
889 16 5 0.9111000000000098 0
890 19 8 0.9110000000000098 0
891 28 17 0.9109000000000098 0
892 23 12 0.9108000000000098 0
893 21 10 0.9107000000000098 0
894 20 9 0.9106000000000098 0
895 23 12 0.9105000000000099 0
896 24 13 0.9104000000000099 0
897 19 8 0.9103000000000099 0
898 18 7 0.9102000000000099 0
899 16 5 0.9101000000000099 0
900 18 7 0.9100000000000099 0
901 13 2 0.9099000000000099 0
902 20 9 0.9098000000000099 0
903 25 14 0.90970000000001 0
904 22 11 0.90960000000001 0
905 17 6 0.90950000000001 0
906 24 13 0.90940000000001 0
907 23 12 0.90930000000001 0
908 20 9 0.90920000000001 0
909 15 4 0.90910000000001 0
910 22 11 0.90900000000001 0
911 24 13 0.90890000000001 0
912 24 13 0.90880000000001 0
913 18 7 0.90870000000001 0
914 25 14 0.9086000000000101 0
915 20 9 0.9085000000000101 0
916 25 14 0.9084000000000101 0
917 27 16 0.9083000000000101 0
918 19 8 0.9082000000000101 0
919 25 15 0.9081000000000101 1
920 22 11 0.9080000000000101 0
921 22 11 0.9079000000000101 0
922 16 5 0.9078000000000102 0
923 20 9 0.9077000000000102 0
924 19 8 0.9076000000000102 0
925 22 11 0.9075000000000102 0
926 17 6 0.9074000000000102 0
927 25 14 0.9073000000000102 0
928 15 4 0.9072000000000102 0
929 20 9 0.9071000000000102 0
930 22 11 0.9070000000000102 0
931 20 9 0.9069000000000103 0
932 12 1 0.9068000000000103 0
933 24 13 0.9067000000000103 0
934 20 9 0.9066000000000103 0
935 22 11 0.9065000000000103 0
936 21 10 0.9064000000000103 0
937 19 8 0.9063000000000103 0
938 17 6 0.9062000000000103 0
939 19 8 0.9061000000000103 0
940 19 8 0.9060000000000104 0
941 26 16 0.9059000000000104 1
942 17 6 0.9058000000000104 0
943 29 18 0.9057000000000104 0
944 23 12 0.9056000000000104 0
945 18 7 0.9055000000000104 0
946 16 5 0.9054000000000104 0
947 21 10 0.9053000000000104 0
948 23 12 0.9052000000000104 0
949 24 13 0.9051000000000105 0
950 28 18 0.9050000000000105 1
951 23 12 0.9049000000000105 0
952 24 13 0.9048000000000105 0
953 18 7 0.9047000000000105 0
954 17 6 0.9046000000000105 0
955 26 15 0.9045000000000105 0
956 19 8 0.9044000000000105 0
957 23 12 0.9043000000000105 0
958 17 6 0.9042000000000106 0
959 18 7 0.9041000000000106 0
960 26 15 0.9040000000000106 0
961 17 6 0.9039000000000106 0
962 27 16 0.9038000000000106 0
963 16 5 0.9037000000000106 0
964 17 6 0.9036000000000106 0
965 17 6 0.9035000000000106 0
966 20 9 0.9034000000000106 0
967 17 6 0.9033000000000106 0
968 21 10 0.9032000000000107 0
969 20 9 0.9031000000000107 0
970 19 8 0.9030000000000107 0
971 26 15 0.9029000000000107 0
972 31 21 0.9028000000000107 1
973 16 5 0.9027000000000107 0
974 23 12 0.9026000000000107 0
975 19 8 0.9025000000000107 0
976 28 17 0.9024000000000107 0
977 23 12 0.9023000000000108 0
978 25 15 0.9022000000000108 1
979 21 10 0.9021000000000108 0
980 20 9 0.9020000000000108 0
981 17 6 0.9019000000000108 0
982 21 10 0.9018000000000108 0
983 23 12 0.9017000000000108 0
984 16 5 0.9016000000000108 0
985 18 7 0.9015000000000108 0
986 14 3 0.9014000000000109 0
987 18 7 0.9013000000000109 0
988 20 9 0.9012000000000109 0
989 25 15 0.9011000000000109 1
990 22 11 0.9010000000000109 0
991 16 5 0.9009000000000109 0
992 22 11 0.9008000000000109 0
993 19 8 0.9007000000000109 0
994 24 13 0.900600000000011 0
995 16 5 0.900500000000011 0
996 16 5 0.900400000000011 0
997 26 15 0.900300000000011 0
998 21 10 0.900200000000011 0
999 19 8 0.900100000000011 0
1000 19 8 0.900000000000011 0
1001 26 15 0.899900000000011 0
1002 17 6 0.899800000000011 0
1003 20 9 0.899700000000011 0
1004 20 9 0.8996000000000111 0
1005 20 9 0.8995000000000111 0
1006 25 14 0.8994000000000111 0
1007 21 10 0.8993000000000111 0
1008 24 13 0.8992000000000111 0
1009 18 7 0.8991000000000111 0
1010 13 2 0.8990000000000111 0
1011 13 2 0.8989000000000111 0
1012 19 8 0.8988000000000111 0
1013 20 9 0.8987000000000112 0
1014 22 11 0.8986000000000112 0
1015 24 13 0.8985000000000112 0
1016 17 6 0.8984000000000112 0
1017 21 10 0.8983000000000112 0
1018 21 10 0.8982000000000112 0
1019 20 9 0.8981000000000112 0
1020 20 9 0.8980000000000112 0
1021 25 14 0.8979000000000112 0
1022 14 3 0.8978000000000113 0
1023 19 8 0.8977000000000113 0
1024 18 7 0.8976000000000113 0
1025 27 16 0.8975000000000113 0
1026 9 -2 0.8974000000000113 0
1027 20 9 0.8973000000000113 0
1028 26 15 0.8972000000000113 0
1029 17 6 0.8971000000000113 0
1030 24 14 0.8970000000000113 1
1031 15 4 0.8969000000000114 0
1032 24 13 0.8968000000000114 0
1033 14 3 0.8967000000000114 0
1034 23 12 0.8966000000000114 0
1035 20 9 0.8965000000000114 0
1036 18 7 0.8964000000000114 0
1037 26 15 0.8963000000000114 0
1038 21 10 0.8962000000000114 0
1039 25 15 0.8961000000000114 1
1040 22 11 0.8960000000000115 0
1041 26 15 0.8959000000000115 0
1042 22 11 0.8958000000000115 0
1043 14 3 0.8957000000000115 0
1044 21 10 0.8956000000000115 0
1045 23 12 0.8955000000000115 0
1046 26 15 0.8954000000000115 0
1047 22 11 0.8953000000000115 0
1048 18 7 0.8952000000000115 0
1049 20 9 0.8951000000000116 0
1050 16 5 0.8950000000000116 0
1051 19 8 0.8949000000000116 0
1052 15 4 0.8948000000000116 0
1053 22 11 0.8947000000000116 0
1054 25 14 0.8946000000000116 0
1055 24 13 0.8945000000000116 0
1056 23 12 0.8944000000000116 0
1057 25 14 0.8943000000000116 0
1058 19 8 0.8942000000000117 0
1059 19 8 0.8941000000000117 0
1060 24 13 0.8940000000000117 0
1061 21 10 0.8939000000000117 0
1062 14 3 0.8938000000000117 0
1063 20 9 0.8937000000000117 0
1064 19 8 0.8936000000000117 0
1065 21 10 0.8935000000000117 0
1066 15 4 0.8934000000000117 0
1067 20 9 0.8933000000000118 0
1068 23 12 0.8932000000000118 0
1069 23 12 0.8931000000000118 0
1070 20 9 0.8930000000000118 0
1071 22 11 0.8929000000000118 0
1072 26 15 0.8928000000000118 0
1073 21 10 0.8927000000000118 0
1074 24 13 0.8926000000000118 0
1075 16 5 0.8925000000000118 0
1076 24 13 0.8924000000000119 0
1077 19 8 0.8923000000000119 0
1078 17 6 0.8922000000000119 0
1079 24 13 0.8921000000000119 0
1080 24 13 0.8920000000000119 0
1081 15 4 0.8919000000000119 0
1082 28 17 0.8918000000000119 0
1083 18 7 0.8917000000000119 0
1084 20 9 0.8916000000000119 0
1085 19 8 0.891500000000012 0
1086 20 9 0.891400000000012 0
1087 17 6 0.891300000000012 0
1088 21 10 0.891200000000012 0
1089 15 4 0.891100000000012 0
1090 20 9 0.891000000000012 0
1091 19 8 0.890900000000012 0
1092 19 8 0.890800000000012 0
1093 20 9 0.890700000000012 0
1094 23 12 0.890600000000012 0
1095 22 11 0.8905000000000121 0
1096 19 8 0.8904000000000121 0
1097 17 6 0.8903000000000121 0
1098 29 19 0.8902000000000121 1
1099 23 12 0.8901000000000121 0
1100 22 11 0.8900000000000121 0
1101 19 8 0.8899000000000121 0
1102 23 12 0.8898000000000121 0
1103 19 8 0.8897000000000121 0
1104 18 7 0.8896000000000122 0
1105 17 6 0.8895000000000122 0
1106 28 17 0.8894000000000122 0
1107 20 9 0.8893000000000122 0
1108 19 8 0.8892000000000122 0
1109 20 9 0.8891000000000122 0
1110 19 8 0.8890000000000122 0
1111 17 6 0.8889000000000122 0
1112 24 13 0.8888000000000122 0
1113 22 11 0.8887000000000123 0
1114 22 11 0.8886000000000123 0
1115 27 16 0.8885000000000123 0
1116 20 9 0.8884000000000123 0
1117 26 15 0.8883000000000123 0
1118 23 12 0.8882000000000123 0
1119 16 5 0.8881000000000123 0
1120 20 9 0.8880000000000123 0
1121 21 10 0.8879000000000123 0
1122 15 4 0.8878000000000124 0
1123 20 9 0.8877000000000124 0
1124 21 10 0.8876000000000124 0
1125 28 17 0.8875000000000124 0
1126 22 11 0.8874000000000124 0
1127 19 8 0.8873000000000124 0
1128 21 10 0.8872000000000124 0
1129 14 3 0.8871000000000124 0
1130 21 10 0.8870000000000124 0
1131 26 15 0.8869000000000125 0
1132 17 6 0.8868000000000125 0
1133 20 9 0.8867000000000125 0
1134 21 10 0.8866000000000125 0
1135 16 5 0.8865000000000125 0
1136 26 15 0.8864000000000125 0
1137 21 10 0.8863000000000125 0
1138 20 9 0.8862000000000125 0
1139 27 16 0.8861000000000125 0
1140 18 7 0.8860000000000126 0
1141 22 11 0.8859000000000126 0
1142 22 11 0.8858000000000126 0
1143 17 6 0.8857000000000126 0
1144 26 15 0.8856000000000126 0
1145 23 12 0.8855000000000126 0
1146 22 11 0.8854000000000126 0
1147 17 6 0.8853000000000126 0
1148 27 16 0.8852000000000126 0
1149 25 14 0.8851000000000127 0
1150 21 10 0.8850000000000127 0
1151 20 9 0.8849000000000127 0
1152 17 6 0.8848000000000127 0
1153 21 10 0.8847000000000127 0
1154 22 11 0.8846000000000127 0
1155 20 9 0.8845000000000127 0
1156 21 10 0.8844000000000127 0
1157 19 8 0.8843000000000127 0
1158 25 14 0.8842000000000128 0
1159 18 7 0.8841000000000128 0
1160 18 7 0.8840000000000128 0
1161 28 17 0.8839000000000128 0
1162 17 6 0.8838000000000128 0
1163 13 2 0.8837000000000128 0
1164 20 10 0.8836000000000128 1
1165 21 10 0.8835000000000128 0
1166 27 16 0.8834000000000128 0
1167 23 12 0.8833000000000129 0
1168 24 13 0.8832000000000129 0
1169 22 11 0.8831000000000129 0
1170 26 15 0.8830000000000129 0
1171 19 8 0.8829000000000129 0
1172 13 2 0.8828000000000129 0
1173 15 4 0.8827000000000129 0
1174 24 13 0.8826000000000129 0
1175 26 15 0.8825000000000129 0
1176 16 5 0.882400000000013 0
1177 16 5 0.882300000000013 0
1178 20 9 0.882200000000013 0
1179 19 8 0.882100000000013 0
1180 21 10 0.882000000000013 0
1181 21 10 0.881900000000013 0
1182 22 11 0.881800000000013 0
1183 15 4 0.881700000000013 0
1184 31 21 0.881600000000013 1
1185 19 8 0.881500000000013 0
1186 21 10 0.8814000000000131 0
1187 21 10 0.8813000000000131 0
1188 18 7 0.8812000000000131 0
1189 23 12 0.8811000000000131 0
1190 21 10 0.8810000000000131 0
1191 21 10 0.8809000000000131 0
1192 17 6 0.8808000000000131 0
1193 22 11 0.8807000000000131 0
1194 19 8 0.8806000000000132 0
1195 25 14 0.8805000000000132 0
1196 14 3 0.8804000000000132 0
1197 18 7 0.8803000000000132 0
1198 18 7 0.8802000000000132 0
1199 19 8 0.8801000000000132 0
1200 17 6 0.8800000000000132 0
1201 20 9 0.8799000000000132 0
1202 13 2 0.8798000000000132 0
1203 23 12 0.8797000000000132 0
1204 28 17 0.8796000000000133 0
1205 21 10 0.8795000000000133 0
1206 27 16 0.8794000000000133 0
1207 26 16 0.8793000000000133 1
1208 20 9 0.8792000000000133 0
1209 17 6 0.8791000000000133 0
1210 19 8 0.8790000000000133 0
1211 18 7 0.8789000000000133 0
1212 22 11 0.8788000000000133 0
1213 21 10 0.8787000000000134 0
1214 20 9 0.8786000000000134 0
1215 18 7 0.8785000000000134 0
1216 21 10 0.8784000000000134 0
1217 21 10 0.8783000000000134 0
1218 16 5 0.8782000000000134 0
1219 17 6 0.8781000000000134 0
1220 20 9 0.8780000000000134 0
1221 17 6 0.8779000000000134 0
1222 24 13 0.8778000000000135 0
1223 21 10 0.8777000000000135 0
1224 22 11 0.8776000000000135 0
1225 20 9 0.8775000000000135 0
1226 20 9 0.8774000000000135 0
1227 17 6 0.8773000000000135 0
1228 24 13 0.8772000000000135 0
1229 26 15 0.8771000000000135 0
1230 22 11 0.8770000000000135 0
1231 29 18 0.8769000000000136 0
1232 25 14 0.8768000000000136 0
1233 18 7 0.8767000000000136 0
1234 25 14 0.8766000000000136 0
1235 16 5 0.8765000000000136 0
1236 29 19 0.8764000000000136 1
1237 21 10 0.8763000000000136 0
1238 23 12 0.8762000000000136 0
1239 20 9 0.8761000000000136 0
1240 26 15 0.8760000000000137 0
1241 27 17 0.8759000000000137 1
1242 19 8 0.8758000000000137 0
1243 22 11 0.8757000000000137 0
1244 22 11 0.8756000000000137 0
1245 25 14 0.8755000000000137 0
1246 20 9 0.8754000000000137 0
1247 22 11 0.8753000000000137 0
1248 24 13 0.8752000000000137 0
1249 21 10 0.8751000000000138 0
1250 20 9 0.8750000000000138 0
1251 25 14 0.8749000000000138 0
1252 17 6 0.8748000000000138 0
1253 28 17 0.8747000000000138 0
1254 26 15 0.8746000000000138 0
1255 22 11 0.8745000000000138 0
1256 15 4 0.8744000000000138 0
1257 22 11 0.8743000000000138 0
1258 20 9 0.8742000000000139 0
1259 23 12 0.8741000000000139 0
1260 23 12 0.8740000000000139 0
1261 17 6 0.8739000000000139 0
1262 27 16 0.8738000000000139 0
1263 24 13 0.8737000000000139 0
1264 16 5 0.8736000000000139 0
1265 23 12 0.8735000000000139 0
1266 26 15 0.8734000000000139 0
1267 23 12 0.873300000000014 0
1268 27 16 0.873200000000014 0
1269 25 14 0.873100000000014 0
1270 22 11 0.873000000000014 0
1271 21 10 0.872900000000014 0
1272 25 14 0.872800000000014 0
1273 20 9 0.872700000000014 0
1274 17 6 0.872600000000014 0
1275 21 10 0.872500000000014 0
1276 13 2 0.872400000000014 0
1277 25 14 0.8723000000000141 0
1278 20 9 0.8722000000000141 0
1279 19 8 0.8721000000000141 0
1280 25 14 0.8720000000000141 0
1281 23 12 0.8719000000000141 0
1282 23 12 0.8718000000000141 0
1283 19 8 0.8717000000000141 0
1284 21 10 0.8716000000000141 0
1285 22 11 0.8715000000000142 0
1286 30 19 0.8714000000000142 0
1287 23 12 0.8713000000000142 0
1288 27 17 0.8712000000000142 1
1289 15 4 0.8711000000000142 0
1290 20 9 0.8710000000000142 0
1291 21 10 0.8709000000000142 0
1292 18 7 0.8708000000000142 0
1293 20 9 0.8707000000000142 0
1294 24 13 0.8706000000000143 0
1295 20 9 0.8705000000000143 0
1296 19 8 0.8704000000000143 0
1297 23 12 0.8703000000000143 0
1298 23 12 0.8702000000000143 0
1299 17 6 0.8701000000000143 0
1300 18 7 0.8700000000000143 0
1301 22 11 0.8699000000000143 0
1302 27 16 0.8698000000000143 0
1303 23 12 0.8697000000000144 0
1304 27 16 0.8696000000000144 0
1305 24 13 0.8695000000000144 0
1306 22 11 0.8694000000000144 0
1307 23 12 0.8693000000000144 0
1308 23 12 0.8692000000000144 0
1309 11 0 0.8691000000000144 0
1310 23 12 0.8690000000000144 0
1311 22 11 0.8689000000000144 0
1312 21 10 0.8688000000000144 0
1313 23 12 0.8687000000000145 0
1314 14 3 0.8686000000000145 0
1315 22 11 0.8685000000000145 0
1316 16 5 0.8684000000000145 0
1317 19 8 0.8683000000000145 0
1318 19 8 0.8682000000000145 0
1319 17 6 0.8681000000000145 0
1320 24 13 0.8680000000000145 0
1321 20 9 0.8679000000000145 0
1322 25 14 0.8678000000000146 0
1323 23 12 0.8677000000000146 0
1324 28 17 0.8676000000000146 0
1325 25 16 0.8675000000000146 2
1326 22 11 0.8674000000000146 0
1327 16 5 0.8673000000000146 0
1328 21 10 0.8672000000000146 0
1329 19 8 0.8671000000000146 0
1330 22 11 0.8670000000000146 0
1331 23 12 0.8669000000000147 0
1332 19 8 0.8668000000000147 0
1333 21 10 0.8667000000000147 0
1334 19 8 0.8666000000000147 0
1335 21 10 0.8665000000000147 0
1336 16 5 0.8664000000000147 0
1337 21 10 0.8663000000000147 0
1338 22 11 0.8662000000000147 0
1339 22 11 0.8661000000000147 0
1340 22 11 0.8660000000000148 0
1341 17 6 0.8659000000000148 0
1342 15 4 0.8658000000000148 0
1343 20 9 0.8657000000000148 0
1344 19 8 0.8656000000000148 0
1345 18 7 0.8655000000000148 0
1346 26 15 0.8654000000000148 0
1347 20 10 0.8653000000000148 1
1348 21 10 0.8652000000000148 0
1349 16 5 0.8651000000000149 0
1350 19 8 0.8650000000000149 0
1351 23 12 0.8649000000000149 0
1352 17 6 0.8648000000000149 0
1353 24 13 0.8647000000000149 0
1354 26 16 0.8646000000000149 1
1355 26 15 0.8645000000000149 0
1356 20 9 0.8644000000000149 0
1357 25 14 0.864300000000015 0
1358 24 13 0.864200000000015 0
1359 24 13 0.864100000000015 0
1360 25 14 0.864000000000015 0
1361 16 5 0.863900000000015 0
1362 25 14 0.863800000000015 0
1363 22 11 0.863700000000015 0
1364 16 5 0.863600000000015 0
1365 24 13 0.863500000000015 0
1366 24 13 0.863400000000015 0
1367 16 5 0.863300000000015 0
1368 20 9 0.8632000000000151 0
1369 20 9 0.8631000000000151 0
1370 23 12 0.8630000000000151 0
1371 19 8 0.8629000000000151 0
1372 20 9 0.8628000000000151 0
1373 20 10 0.8627000000000151 1
1374 23 12 0.8626000000000151 0
1375 24 13 0.8625000000000151 0
1376 19 8 0.8624000000000152 0
1377 17 6 0.8623000000000152 0
1378 26 15 0.8622000000000152 0
1379 17 6 0.8621000000000152 0
1380 20 9 0.8620000000000152 0
1381 24 13 0.8619000000000152 0
1382 23 13 0.8618000000000152 1
1383 23 12 0.8617000000000152 0
1384 28 17 0.8616000000000152 0
1385 22 11 0.8615000000000153 0
1386 21 10 0.8614000000000153 0
1387 23 12 0.8613000000000153 0
1388 24 13 0.8612000000000153 0
1389 20 9 0.8611000000000153 0
1390 31 21 0.8610000000000153 1
1391 15 4 0.8609000000000153 0
1392 17 6 0.8608000000000153 0
1393 19 8 0.8607000000000153 0
1394 24 13 0.8606000000000154 0
1395 18 7 0.8605000000000154 0
1396 28 17 0.8604000000000154 0
1397 26 16 0.8603000000000154 1
1398 22 11 0.8602000000000154 0
1399 18 7 0.8601000000000154 0
1400 24 13 0.8600000000000154 0
1401 22 11 0.8599000000000154 0
1402 21 10 0.8598000000000154 0
1403 24 13 0.8597000000000155 0
1404 16 5 0.8596000000000155 0
1405 21 10 0.8595000000000155 0
1406 14 3 0.8594000000000155 0
1407 24 13 0.8593000000000155 0
1408 15 4 0.8592000000000155 0
1409 24 13 0.8591000000000155 0
1410 13 2 0.8590000000000155 0
1411 27 16 0.8589000000000155 0
1412 20 9 0.8588000000000156 0
1413 20 9 0.8587000000000156 0
1414 24 13 0.8586000000000156 0
1415 28 17 0.8585000000000156 0
1416 20 9 0.8584000000000156 0
1417 23 12 0.8583000000000156 0
1418 28 17 0.8582000000000156 0
1419 21 10 0.8581000000000156 0
1420 14 3 0.8580000000000156 0
1421 25 14 0.8579000000000157 0
1422 17 6 0.8578000000000157 0
1423 25 14 0.8577000000000157 0
1424 24 13 0.8576000000000157 0
1425 22 11 0.8575000000000157 0
1426 26 15 0.8574000000000157 0
1427 13 2 0.8573000000000157 0
1428 19 8 0.8572000000000157 0
1429 20 9 0.8571000000000157 0
1430 29 18 0.8570000000000157 0
1431 21 10 0.8569000000000158 0
1432 28 17 0.8568000000000158 0
1433 30 19 0.8567000000000158 0
1434 20 9 0.8566000000000158 0
1435 14 3 0.8565000000000158 0
1436 23 13 0.8564000000000158 1
1437 16 5 0.8563000000000158 0
1438 22 11 0.8562000000000158 0
1439 27 16 0.8561000000000158 0
1440 13 2 0.8560000000000159 0
1441 30 19 0.8559000000000159 0
1442 24 13 0.8558000000000159 0
1443 20 9 0.8557000000000159 0
1444 29 18 0.8556000000000159 0
1445 20 9 0.8555000000000159 0
1446 19 8 0.8554000000000159 0
1447 24 14 0.8553000000000159 1
1448 20 9 0.855200000000016 0
1449 24 13 0.855100000000016 0
1450 22 11 0.855000000000016 0
1451 27 16 0.854900000000016 0
1452 19 8 0.854800000000016 0
1453 28 17 0.854700000000016 0
1454 24 14 0.854600000000016 1
1455 26 15 0.854500000000016 0
1456 18 7 0.854400000000016 0
1457 21 10 0.854300000000016 0
1458 12 1 0.8542000000000161 0
1459 18 7 0.8541000000000161 0
1460 16 5 0.8540000000000161 0
1461 19 8 0.8539000000000161 0
1462 17 6 0.8538000000000161 0
1463 21 10 0.8537000000000161 0
1464 24 13 0.8536000000000161 0
1465 28 17 0.8535000000000161 0
1466 27 17 0.8534000000000161 1
1467 16 5 0.8533000000000162 0
1468 25 14 0.8532000000000162 0
